"BRWA","BWWA","GWWA"
"V13434",0.7778,0.2692,0.301
"V13435",0,0.1053,0.125
"V13436",0,0.1,0.1461
"V13437",0,0.0345,0.0531
"V13438",0,0,0.0893
"V13439",0,0.069,0.0531
"V13440",0.1111,0.0357,0.102
"V13441",0.3333,0.2759,0.24
"V13442",0,0.0909,0.0833
"V13443",0.4,0.7333,0.5882
"V13444",0.75,0.8095,0.9143
"V13445",0,0.0833,0.1167
"V13446",0.2,0.2143,0.0714
"V13447",0.2222,0.1481,0.1296
"V13448",0.2222,0.28,0.1651
"V13449",0,0,0.0885
"V13450",0.1111,0.3571,0.2342
"V13451",0,0.069,0.0446
"V13452",0.1111,0.069,0.0357
"V13453",0.125,0.5714,0.5
"V13454",0,0,0.0721
"V13455",0,0.0714,0.0721
"V13456",0,0,0.0459
"V13457",0,0,0
"V13458",0,0.1538,0.0588
"V13459",0,0.0769,0.12
"V13460",0,0.2857,0.098
"V13461",0,0,0.04
"V13462",0.125,0.2143,0.2545
"V13463",0.25,0.1786,0.1667
"V13464",0.25,0.1429,0.1802
"V13465",0.375,0.3793,0.3925
"V13466",0,0.2727,0.1538
"V13467",0.6667,0.6154,0.5185
"V13468",0,0.0833,0.0625
"V13469",0.3333,0,0.06
"V13470",0,0.1667,0.1961
"V13471",0,0,0.0816
"V13472",0,0,0.0612
"V13473",0.1111,0.2222,0.1
"V13474",0.1111,0.4074,0.2963
"V13475",0,0.0741,0.036
"V13476",0.1111,0.6296,0.4537
"V13477",0.1111,0.1111,0.0541
"V13478",0,0.2857,0.1818
"V13479",0.1111,0.0357,0.0625
"V13480",0.5,0.45,0.5465
"V13481",0.1111,0,0.0222
"V13482",0,0.2727,0.2258
"V13483",0,0.0952,0.117
"V13484",0,0,0.0577
"V13485",0,0.2069,0.0982
"V13486",0,0.2143,0.1963
"V13487",0.125,0.0741,0.027
"V13488",0.1111,0.0357,0.0619
"V13489",0.1111,0.0741,0.0811
"V13490",0.5556,0.5,0.4423
"V13491",0.5,0.6538,0.5393
"V13492",0.1429,0.2917,0.1613
"V13493",0,0.25,0.2979
"V13494",0.2222,0.2414,0.3274
"V13495",0,0.0357,0.0541
"V13496",0.8889,0.6207,0.5741
"V13497",0,0.069,0.036
"V13498",0,0,0.0588
"V13499",0,0.2381,0.3253
"V13500",0,0.2381,0.1899
"V13501",0.2857,0.1818,0.1977
"V13502",0.1111,0.1034,0.0531
"V13503",0.1111,0.1111,0.1239
"V13504",0.1111,0.25,0.1982
"V13505",0.3333,0.1071,0.1081
"V13506",0.4444,0.4483,0.2857
"V13507",0.5,0.3929,0.3085
"V13508",0.2222,0.0357,0.0291
"V13509",0.1111,0.0357,0.0291
"V13510",0,0.1071,0.0769
"V13511",0.1111,0.0345,0.0268
"V13512",0,0.0769,0.0351
"V13513",0.3333,0.6923,0.6757
"V13514",0,0.1429,0.0556
"V13515",0.2222,0.1379,0.1062
"V13516",0,0.0345,0.0354
"V13517",0.1111,0.2143,0.3056
"V13518",0,0,0.0192
"V13519",0.125,0.3333,0.37
"V13520",0.125,0.087,0.0957
"V13521",0,0.0952,0.0526
"V13522",0.125,0.0952,0.1053
"V13523",0.2857,0.0909,0.2268
"V13524",0.1429,0,0.1531
"V13525",0,0.0952,0.0761
"V13526",0.1111,0.069,0.12
"V13527",0,0.1034,0.0404
"V13528",0,0.0909,0.16
"V13529",0,0.1053,0.0779
"V13530",0,0.0526,0.0526
"V13531",0,0.0556,0.075
"V13532",0.2857,0.2105,0.1196
"V13533",0,0.15,0.1158
"V13534",0,0.1053,0.0761
"V13535",0,0,0.0319
"V13536",0.25,0.4545,0.1957
"V13537",0.2222,0,0.0625
"V13538",0,0.1111,0.1504
"V13539",0,0.3793,0.3451
"V13540",0.2222,0.069,0.0268
"V13541",0.125,0,0.0481
"V13542",0.125,0.1538,0.1619
"V13543",0,0,0.0755
"V13544",0.3333,0.2,0.0408
"V13545",0,0.2143,0.125
"V13546",0,0,0.0926
"V13547",0,0,0
"V13548",0,0.0769,0.0192
"V13549",0.125,0.1364,0.2135
"V13550",0,0.1,0.1333
"V13551",0.1429,0.05,0.1011
"V13552",0.625,0.28,0.31
"V13553",0.125,0.1154,0.0495
"V13554",0.375,0.1923,0.2871
"V13555",0.375,0.3571,0.2364
"V13556",0.4444,0.1034,0.0714
"V13557",0,0.0833,0.0581
"V13558",0.1429,0.087,0.023
"V13559",0,0.0435,0.0345
"V13560",1,0.625,0.8167
"V13561",0.4,0.4211,0.1875
"V13562",0,0.1429,0.0366
"V13563",0.2222,0.1724,0.1538
"V13564",0.1111,0.08,0.1009
"V13565",0.5,0.2222,0.1667
"V13566",0.25,0.3636,0.2174
"V13567",0.5,0.2222,0.16
"V13568",0,0.0769,0.0385
"V13569",0,0.1818,0.0962
"V13570",0,0.1667,0.098
"V13571",0.3333,0.375,0.3276
"V13572",0.4,0.0909,0.1569
"V13573",0.2,0.0714,0.0192
"V13574",0,0,0.0885
"V13575",0,0.1034,0.1532
"V13576",0.1111,0.0345,0.0708
"V13577",0.2222,0.2857,0.4248
"V13578",0,0.1034,0.0804
"V13579",0.5,0.4231,0.4949
"V13580",0,0.2,0.125
"V13581",0,0.1429,0.1061
"V13582",0,0.1364,0.04
"V13583",0,0,0.0515
"V13584",0,0,0.0515
"V13585",0,0,0.0521
"V13586",0,0,0.0833
"V13587",0,0.069,0.0354
"V13588",0,0.069,0.0714
"V13589",0,0.3214,0.1892
"V13590",0,0.25,0.1101
"V13591",0,0.2222,0.0463
"V13592",0.25,0.1379,0.1532
"V13593",0,0.069,0.0714
"V13594",0.2857,0.2692,0.2818
"V13595",0.2857,0.1786,0.1545
"V13596",0.125,0.2222,0.1333
"V13597",0,0.069,0.0455
"V13598",0,0.1667,0.2453
"V13599",0,0.0476,0.1205
"V13600",0,0.1818,0.1798
"V13601",0.25,0,0.0909
"V13602",0,0.069,0.0442
"V13603",0.2222,0.3448,0.3929
"V13604",0.6,0.1667,0.4348
"V13605",0,0,0.0536
"V13606",0,0,0
"V13607",0,0.0526,0.0806
"V13608",0.1111,0.0345,0.045
"V13609",0,0.0357,0.0982
"V13610",0.1111,0.1034,0.0982
"V13611",0,0.0345,0.0625
"V13612",0.25,0.2857,0.3304
"V13613",0.1111,0,0.0536
"V13614",0.1111,0.0345,0.0625
"V13615",0.125,0.0385,0.0091
"V13616",0.125,0.0385,0.0917
"V13617",0,0.0769,0.1
"V13618",0.2222,0.1538,0.0865
"V13619",0.1111,0.0741,0.0467
"V13620",0.1111,0.2963,0.3235
"V13621",0.1111,0.1034,0.0442
"V13622",0,0.037,0.0796
"V13623",0.2222,0,0.0531
"V13624",0,0.1379,0.0442
"V13625",0,0.1786,0.1215
"V13626",0.375,0.4286,0.5673
"V13627",0.1111,0,0.0577
"V13628",0.1111,0.0357,0.0381
"V13629",0.1111,0.0345,0.0442
"V13630",0,0.125,0.1375
"V13631",0.2,0.5294,0.3421
"V13632",0,0,0.1059
"V13633",0.1667,0.4444,0.3176
"V13634",0,0.1176,0.0116
"V13635",0,0.1765,0.1098
"V13636",0,0.1111,0.0864
"V13637",0,0,0.0127
"V13638",0,0,0.0127
"V13639",0.2222,0.3704,0.2385
"V13640",0,0.0714,0.0631
"V13641",0.1111,0.0714,0.036
"V13642",0.1111,0.1481,0.0182
"V13643",0,0,0.0541
"V13644",0,0.0833,0.0455
"V13645",0.1429,0.2,0.1477
"V13646",0,0,0.0137
"V13647",0,0,0.0533
"V13648",0,0.1538,0.0405
"V13649",0.2,0.08,0
"V13650",0,0,0.058
"V13651",0,0,0.0571
"V13652",0.25,0.0625,0.0588
"V13653",0,0,0.1029
"V13654",0,0.125,0.0429
"V13655",0,0.3125,0.2603
"V13656",0,0.0714,0.1233
"V13657",0,0.0345,0.0459
"V13658",0,0.0357,0.1193
"V13659",0.1111,0,0.045
"V13660",0,0,0.0619
"V13661",0.25,0.1111,0.2162
"V13662",0,0.037,0.0408
"V13663",0.1429,0.0952,0.172
"V13664",0.5,0.2,0.1818
"V13665",0.1111,0.1786,0.0577
"V13666",0.4444,0.6522,0.5686
"V13667",0.6667,0.6,0.6
"V13668",0.6667,0.6154,0.567
"V13669",0.5,0.4231,0.52
"V13670",0.125,0.037,0.0769
"V13671",0.7143,0.4762,0.5506
"V13672",0.1429,0.0526,0.046
"V13673",0,0.1053,0.0341
"V13674",0.5714,0.6087,0.5699
"V13675",0.5714,0.7083,0.5275
"V13676",0,0.0556,0.1591
"V13677",0.1667,0.2,0.0455
"V13678",0.1111,0.0345,0.0901
"V13679",0.25,0.4815,0.19
"V13680",0.125,0.0385,0.0784
"V13681",0,0.1538,0
"V13682",0,0.0667,0
"V13683",0,0.1429,0.0217
"V13684",0,0.0667,0
"V13685",0,0.1333,0.0213
"V13686",0.3333,0.3333,0.0943
"V13687",0.3333,0.1667,0.0385
"V13688",0,0.2,0.1
"V13689",0,0.1,0.0943
"V13690",0.4444,0.6923,0.5463
"V13691",0.6667,0.5926,0.5446
"V13692",0.1111,0.0714,0.0625
"V13693",0.3333,0.2143,0.1532
"V13694",0,0.0714,0.0625
"V13695",0,0.0357,0.0536
"V13696",0.2222,0.1071,0.1062
"V13697",0.2222,0.2857,0.4091
"V13698",0.125,0.0909,0.2674
"V13699",0,0.0455,0.0568
"V13700",0,0.0455,0.0562
"V13701",0.125,0.3182,0.1928
"V13702",0,0.0952,0.0805
"V13703",0,0.0714,0.0625
"V13704",0.1111,0.1034,0.2162
"V13705",0.1111,0.0714,0.2143
"V13706",0.1111,0.1111,0.1081
"V13707",0,0.1481,0.01
"V13708",0,0.0769,0.1078
"V13709",0,0.1379,0.0268
"V13710",0,0.2632,0.023
"V13711",0,0.0556,0.0357
"V13712",0.125,0.1176,0.0602
"V13713",0,0.1667,0.0597
"V13714",0,0.0769,0.08
"V13715",0.8333,0.5625,0.6625
"V13716",0.3333,0.5556,0.4444
"V13717",0.3333,0.2857,0.2821
"V13718",0,0.2143,0.1858
"V13719",0,0.1818,0.0435
"V13720",0.125,0.0476,0.0105
"V13721",0.125,0.2381,0.1848
"V13722",0.125,0.2381,0.1809
"V13723",0,0.0476,0.1368
"V13724",0,0.0476,0.0319
"V13725",0.2222,0.2381,0.2556
"V13726",0,0,0.0323
"V13727",0.2857,0.5238,0.4783
"V13728",0.125,0.32,0.18
"V13729",0.25,0.3333,0.4184
"V13730",0.2,0.05,0.1159
"V13731",0,0.1667,0.2424
"V13732",0,0.1053,0.0857
"V13733",0,0,0.0128
"V13734",0,0,0.0256
"V13735",0,0,0.0714
"V13736",0,0.0455,0.0345
"V13737",0,0.0833,0.1702
"V13738",0,0.0833,0.1702
"V13739",0,0,0.0495
"V13740",0,0,0.0594
"V13741",0,0.0714,0.0194
"V13742",0,0,0.0495
"V13743",0,0.1875,0.0426
"V13744",0,0.0769,0.12
"V13745",0,0,0.0213
"V13746",0,0.1333,0.0638
"V13747",0,0.0667,0.0435
"V13748",0,0.2667,0.1765
"V13749",0.1667,0.0714,0.0444
"V13750",0,0.2,0.1731
"V13751",0,0,0.0217
"V13752",0,0,0.0426
"V13753",0,0.0714,0.0459
"V13754",0.5556,0.6071,0.4118
"V13755",0.4444,0.2963,0.2212
"V13756",0,0.15,0.175
"V13757",0,0.1,0.0577
"V13758",0,0.1111,0.037
"V13759",0.3333,0.2,0.3438
"V13760",0.5,0.1,0.0185
"V13761",0,0.2,0.0385
"V13762",0.5,0,0.0545
"V13763",0.3333,0,0.0727
"V13764",0.5,0.1,0.1481
"V13765",0.4286,0.68,0.5426
"V13766",0.1111,0.0385,0.1402
"V13767",0.25,0.2917,0.3235
"V13768",0,0.0417,0.0455
"V13769",0.1429,0.0417,0.0476
"V13770",0,0,0.0625
"V13771",0.125,0,0.1061
"V13772",0,0.0714,0.0472
"V13773",0,0,0.0667
"V13774",0.1429,0.3214,0.2897
"V13775",0.3333,0.1034,0.2143
"V13776",0.1111,0.2857,0.1875
"V13777",0,0.1111,0.0268
"V13778",0,0.1111,0.0268
"V13779",0.125,0.25,0.0947
"V13780",0,0.1111,0.0625
"V13781",0,0,0.0495
"V13782",0,0.1111,0.1346
"V13783",0,0,0.0189
"V13784",0,0,0.0667
"V13785",0.8571,0.4286,0.5263
"V13786",0.25,0.4231,0.4712
"V13787",0.125,0.0714,0.1081
"V13788",0.2857,0.6538,0.6154
"V13789",0,0.0435,0.0792
"V13790",0,0.08,0.05
"V13791",0.4286,0.32,0.4747
"V13792",0.5714,0.32,0.4
"V13793",0,0.0833,0.0583
"V13794",0.2222,0.0833,0.1373
"V13795",0,0.0769,0.0206
"V13796",0,0.0385,0.0412
"V13797",0,0.0741,0.0928
"V13798",0.3333,0.3704,0.25
"V13799",0.25,0.2308,0.1546
"V13800",0.1429,0.12,0.1584
"V13801",0,0.1724,0.1071
"V13802",0,0.1034,0.0714
"V13803",0,0.069,0.0357
"V13804",0.2,0.0833,0.0968
"V13805",0,0,0.0323
"V13806",0,0,0.0167
"V13807",0,0.0769,0.0328
"V13808",0,0,0.0339
"V13809",0,0,0.0806
"V13810",0.5714,0.5926,0.5417
"V13811",0.3333,0.4167,0.3404
"V13812",0.8571,0.4286,0.4719
"V13813",0,0.0833,0.0421
"V13814",0.2857,0.2778,0.2895
"V13815",0.1111,0.04,0.0778
"V13816",0,0,0.033
"V13817",0.1111,0.1034,0.1802
"V13818",0,0.069,0.0357
"V13819",0.2222,0.069,0.0901
"V13820",0.4444,0.3929,0.4071
"V13821",0.1111,0.0741,0.0654
"V13822",0.2,0.2632,0.2105
"V13823",0,0.1111,0.0392
"V13824",0,0,0.0577
"V13825",0,0.1053,0.0755
"V13826",0,0,0.02
"V13827",0,0,0.0196
"V13828",0,0.0667,0.0189
"V13829",0,0.0667,0.0189
"V13830",0.2,0.0714,0.1091
"V13831",0,0,0.0588
"V13832",0,0,0.0353
"V13833",0,0,0.0682
"V13834",0,0.0556,0.0482
"V13835",0,0.2143,0.0984
"V13836",0.3333,0.2,0.2131
"V13837",0.5,0.1875,0.1452
"V13838",0,0.0769,0.0351
"V13839",0.5,0.4444,0.4478
"V13840",0.5,0.1333,0.1475
"V13841",0.5,0.1333,0.1475
"V13842",0,0,0.0678
"V13843",0.5,0.4375,0.4219
"V13844",0.3333,0.2143,0.1754
"V13845",0.3333,0.6,0.6338
"V13846",0,0.0833,0.0337
"V13847",0,0.1379,0.0708
"V13848",0.1111,0.2143,0.1681
"V13849",0.3333,0.2857,0.2321
"V13850",0.4444,0.5,0.3982
"V13851",0,0.069,0.1339
"V13852",0.3333,0.25,0.1518
"V13853",0.1111,0.1481,0.1504
"V13854",0.1111,0,0.0531
"V13855",0,0.2222,0.0385
"V13856",0.6,0.6667,0.64
"V13857",0.3333,0.6875,0.7188
"V13858",0,0.1111,0.0702
"V13859",0,0.1,0.0526
"V13860",0,0.1,0.0364
"V13861",0.5,0.2222,0.0926
"V13862",0.125,0.4615,0.5
"V13863",0.1111,0.12,0.1753
"V13864",0.25,0.2,0.0989
"V13865",0.1667,0.16,0.2584
"V13866",0.1667,0.12,0.1935
"V13867",0.375,0.4231,0.4725
"V13868",0.375,0.4231,0.4674
"V13869",0,0.08,0.0323
"V13870",0,0.1923,0.0804
"V13871",0,0.0741,0.0893
"V13872",1,0.6667,0.7547
"V13873",0.125,0.2727,0.1224
"V13874",0.1111,0.0385,0.0286
"V13875",0,0,0.0189
"V13876",0,0.25,0.2105
"V13877",0,0.25,0.2281
"V13878",0.5,0.1765,0.3621
"V13879",0,0.0667,0.06
"V13880",0.25,0.0769,0.18
"V13881",0.1667,0.0667,0.0694
"V13882",0.4286,0.6296,0.6289
"V13883",0,0.1739,0.1515
"V13884",0,0.037,0.099
"V13885",0.375,0.3478,0.4271
"V13886",0,0.1481,0.0294
"V13887",0,0.0476,0.046
"V13888",0,0.1818,0.0455
"V13889",0,0.1429,0.1765
"V13890",0.1429,0.0952,0.1264
"V13891",0,0.2857,0.1928
"V13892",0.2222,0.1154,0.156
"V13893",0,0.0357,0.0541
"V13894",0,0.1071,0.0531
"V13895",0.4444,0.4074,0.3394
"V13896",0,0.0741,0.0357
"V13897",0.1111,0.1786,0.3091
"V13898",0.125,0.2222,0.2523
"V13899",0.1111,0.1429,0.036
"V13900",0.1111,0.2759,0.1636
"V13901",0.1111,0.1429,0.2232
"V13902",0,0.0769,0.0426
"V13903",0,0.0588,0.0758
"V13904",0,0.0667,0.0645
"V13905",0,0.1875,0.0645
"V13906",0,0.0833,0.0536
"V13907",0.5,0.5,0.314
"V13908",0,0.1538,0.0946
"V13909",0,0.0667,0.04
"V13910",0.2,0,0.0667
"V13911",0.25,0.2353,0.2833
"V13912",0,0.25,0.0351
"V13913",0,0.037,0.0545
"V13914",0,0.1111,0.0721
"V13915",0.6667,0.95,0.8193
"V13916",0.1111,0,0.0286
"V13917",0.1111,0.0357,0.0283
"V13918",0,0.0714,0.0745
"V13919",0,0.0345,0.1212
"V13920",0.125,0.069,0.1546
"V13921",0.25,0.2,0.3
"V13922",0.1667,0.2,0.0351
"V13923",0,0.1034,0.0708
"V13924",0.4444,0.069,0.1416
"V13925",NA,0.8462,0.8333
"V13926",0.375,0.2727,0.3229
"V13927",0,0.1429,0.03
"V13928",0.25,0.2174,0.3656
"V13929",0,0.0455,0.0606
"V13930",0,0.1364,0.0808
"V13931",0.1429,0.1304,0.2143
"V13932",0,0.1739,0.18
"V13933",0,0.1364,0.06
"V13934",0.2857,0.28,0.2903
"V13935",0,0.0435,0.0562
"V13936",0.2857,0.0435,0.0682
"V13937",0.25,0.087,0.0575
"V13938",0.1667,0,0.0435
"V13939",0,0,0.0423
"V13940",0,0,0.0708
"V13941",0.1111,0.2143,0.1239
"V13942",0,0.1379,0.0442
"V13943",0.25,0.1724,0.1574
"V13944",0.1111,0.3571,0.25
"V13945",0,0.4,0.3387
"V13946",0.2,0,0.1364
"V13947",0,0.0714,0.129
"V13948",0.75,0.1429,0.0952
"V13949",0,0.1429,0.0328
"V13950",0.25,0.0741,0.0106
"V13951",0,0.125,0.0435
"V13952",0.1429,0.1739,0.1042
"V13953",0,0.08,0.0206
"V13954",0,0.0833,0.0928
"V13955",0.1429,0.08,0.0816
"V13956",0.5,0.2,0.2469
"V13957",0,0.0476,0.1059
"V13958",0,0.0455,0.061
"V13959",0,0.1429,0.05
"V13960",0.6,0.4167,0.378
"V13961",0,0,0.1026
"V13962",0.2857,0.1538,0.1579
"V13963",0,0.0769,0.1546
"V13964",0,0,0.117
"V13965",0,0.0385,0.0316
"V13966",0.1429,0.2593,0.1224
"V13967",0,0.0769,0.0312
"V13968",0,0.16,0.1263
"V13969",0.2857,0.4444,0.2947
"V13970",0.2222,0,0.0796
"V13971",0,0.0357,0.0354
"V13972",0.1111,0.1034,0.1062
"V13973",0,0.1379,0.115
"V13974",0.125,0.1034,0.1171
"V13975",0,0.1786,0.0991
"V13976",0,0.05,0.0476
"V13977",0,0,0.0648
"V13978",0,0.1481,0.1321
"V13979",0.5,0.48,0.3434
"V13980",0.3333,0.1333,0.0208
"V13981",0,0,0.0208
"V13982",0.25,0.0714,0
"V13983",0.2,0.0769,0
"V13984",0.5,0.2857,0.0833
"V13985",0,0.2727,0.1321
"V13986",0.2,0.0909,0.0727
"V13987",0.2,0.1818,0.0727
"V13988",0.4,0.0833,0.1228
"V13989",0,0.4286,0.1667
"V13990",0.2857,0.35,0.3191
"V13991",0,0.1304,0.0833
"V13992",0.2222,0.3,0.3523
"V13993",0,0,0.06
"V13994",0,0.1053,0.0784
"V13995",0.1429,0,0.1216
"V13996",0,0.2941,0.0571
"V13997",0,0,0.0405
"V13998",0,0.0556,0.0548
"V13999",0.3333,0.4545,0.4189
"V14000",0,0.25,0.2532
"V14001",0.1667,0.15,0.1772
"V14002",0.2222,0.1071,0.2124
"V14003",0,0.069,0.0531
"V14004",0,0.1429,0.1446
"V14005",0,0.05,0.1125
"V14006",0,0,0.0541
"V14007",0.1111,0.1429,0.1101
"V14008",0.1111,0.1481,0.027
"V14009",0,0.05,0.0787
"V14010",0.1429,0.0526,0.0595
"V14011",0.2,0.2143,0.0444
"V14012",0.3333,0.2308,0.0889
"V14013",0.125,0.3043,0.2449
"V14014",0.5714,0.68,0.4783
"V14015",0.625,0.72,0.5
"V14016",0.2857,0.1667,0.1443
"V14017",0,0.0385,0.049
"V14018",0,0,0.0588
"V14019",0,0.0345,0.0357
"V14020",0,0,0.0357
"V14021",0,0.12,0.0291
"V14022",0.125,0.08,0.06
"V14023",0,0,0.0531
"V14024",0.3333,0.1538,0.0877
"V14025",0,0.1429,0.0351
"V14026",0,0.0833,0.0345
"V14027",0,0.0833,0.0182
"V14028",0,0.0833,0.0345
"V14029",0,0.1379,0.0804
"V14030",0.5556,0.3214,0.3
"V14031",0,0.0833,0
"V14032",0.1111,0.0435,0.0381
"V14033",0.3333,0.4231,0.2571
"V14034",0,0.0435,0.0673
"V14035",0,0.0417,0.0762
"V14036",0,0,0.0597
"V14037",0,0.0952,0.125
"V14038",0.5,0.3182,0.25
"V14039",0,0.08,0.0769
"V14040",0.1111,0.0741,0.0541
"V14041",0.2222,0.375,0.2549
"V14042",0,0.25,0.1593
"V14043",0.125,0,0.1339
"V14044",0,0.0345,0.0446
"V14045",0,0.0345,0.0357
"V14046",0,0,0.0471
"V14047",0.1667,0.0909,0.1687
"V14048",0.4286,0.32,0.4
"V14049",0.1667,0.0385,0.0784
"V14050",0.1429,0.2692,0.1837
"V14051",0.75,0.5769,0.618
"V14052",0.25,0.1481,0.0891
"V14053",0.1429,0.0769,0.1075
"V14054",0,0.3846,0.3878
"V14055",0.2222,0.5172,0.2336
"V14056",0,0.037,0.1019
"V14057",0,0.069,0.0446
"V14058",0.2222,0.1071,0.1786
"V14059",0.1111,0.0357,0.0982
"V14060",0.1111,0,0.0714
"V14061",0.1111,0.1034,0.0268
"V14062",0.1111,0.069,0.0536
"V14063",0.1111,0.037,0.0885
"V14064",0.1111,0.069,0.0973
"V14065",0.6667,0.6552,0.578
"V14066",0,0.0833,0.0769
"V14067",0.375,0.0741,0.1058
"V14068",0,0.0345,0.0885
"V14069",0.1111,0.1786,0.1261
"V14070",0,0.1579,0.1692
"V14071",0.125,0.1905,0.2703
"V14072",0.1111,0,0.1101
"V14073",0.2222,0.4231,0.2233
"V14074",0.2222,0.087,0.0648
"V14075",0,0.0714,0.0268
"V14076",0,0.0357,0.0901
"V14077",0,0.069,0.0357
"V14078",0.1111,0.1034,0.1028
"V14079",0.125,0.08,0.0762
"V14080",0.2857,0.3077,0.3398
"V14081",0.375,0.1154,0.3333
"V14082",0,0.0435,0.0625
"V14083",0.5,0.375,0.4362
"V14084",0.5,0.2857,0.1919
"V14085",0,0.0385,0.0865
"V14086",0.625,0.3077,0.3505
"V14087",0,0.0345,0.0354
"V14088",0,0.1034,0.0708
"V14089",0,0.0345,0.0354
"V14090",0,0,0.16
"V14091",0.4,0.2632,0.2532
"V14092",0.2,0,0.0513
"V14093",0.1111,0.0357,0.0625
"V14094",0.4444,0.6897,0.5487
"V14095",0.1111,0,0.0531
"V14096",0.1111,0.3448,0.1518
"V14097",0.1111,0.4138,0.2478
"V14098",0,0.0345,0.0531
"V14099",0.1667,0.2083,0.1
"V14100",0.1667,0.0417,0.0135
"V14101",0,0.0909,0.1017
"V14102",0.25,0.28,0.2353
"V14103",0.5556,0.6,0.37
"V14104",0.1111,0,0.0571
"V14105",0.2222,0.08,0.1143
"V14106",0,0,0.0602
"V14107",0,0,0.0595
"V14108",0.1667,0.2083,0.0854
"V14109",0.3333,0.48,0.4831
"V14110",0.1429,0.0667,0.0649
"V14111",0,0.0714,0.0779
"V14112",0.1667,0,0.087
"V14113",0.3333,0.4375,0.3235
"V14114",0,0,0.1111
"V14115",0,0,0.0704
"V14116",0.1667,0.2143,0.2097
"V14117",0.1111,0.1034,0.0625
"V14118",0,0.0714,0.1327
"V14119",0.3333,0.3103,0.1532
"V14120",0.1111,0.069,0.0268
"V14121",0,0.0625,0
"V14122",0.2,0.2353,0.2
"V14123",0,0,0.0392
"V14124",0.1111,0.1724,0.2342
"V14125",0.1111,0.2069,0.0727
"V14126",0.25,0.1667,0.0167
"V14127",0.3333,0.0909,0.0806
"V14128",0.2,0.0909,0.0448
"V14129",0,0.0435,0.0309
"V14130",0,0.0909,0.0729
"V14131",0,0.1739,0.1146
"V14132",0.3333,0.1,0.129
"V14133",0,0,0.0526
"V14134",0.1667,0.1111,0.3077
"V14135",0,0.4545,0.2
"V14136",0.1667,0.1111,0.0526
"V14137",0.1667,0.1111,0.0517
"V14138",0,0.3333,0.2258
"V14139",0.3333,0.5,0.4211
"V14140",0,0.125,0.04
"V14141",0,0.0357,0.0566
"V14142",0,0.0714,0.1226
"V14143",0.25,0.069,0.1161
"V14144",0,0.069,0.0721
"V14145",0.3333,0.2857,0.1858
"V14146",0,0,0.2
"V14147",0,0.0909,0.2449
"V14148",0,0,0.0851
"V14149",0,0.1818,0.0851
"V14150",0.2,0.2609,0.4421
"V14151",0,0.5238,0.3077
"V14152",0,0.0357,0.0446
"V14153",0.125,0.1379,0.1071
"V14154",0,0,0.0426
"V14155",0.1111,0.2593,0.2212
"V14156",0.4444,0.5357,0.3784
"V14157",0,0.037,0.0442
"V14158",0.1667,0,0.0286
"V14159",0,0.1111,0
"V14160",0,0.1111,0.029
"V14161",0,0.0588,0.0145
"V14162",0,0,0.0435
"V14163",0.2222,0.069,0.0354
"V14164",0.125,0,0.0978
"V14165",0.1429,0.2174,0.1596
"V14166",0.5,0.68,0.5054
"V14167",0,0,0.0538
"V14168",0.125,0.1429,0.2706
"V14169",0,0.1429,0.0417
"V14170",0.625,0.75,0.5467
"V14171",0,0.05,0.0694
"V14172",0.125,0.0952,0.1096
"V14173",0.125,0.2,0.0571
"V14174",0.125,0.1905,0.058
"V14175",0.2222,0.4211,0.1692
"V14176",0,0.1053,0.0714
"V14177",0,0,0.0426
"V14178",0,0,0.04
"V14179",0,0.0833,0.04
"V14180",0,0,0.0408
"V14181",0,0,0.02
"V14182",0.1667,0.1538,0.1633
"V14183",0.1667,0,0
"V14184",0,0,0.04
"V14185",0.4444,0.1923,0.1776
"V14186",0.1111,0.0345,0.0625
"V14187",0.1429,0,0.0526
"V14188",0,0.1739,0.1486
"V14189",0,0,0.0633
"V14190",0.4286,0.4286,0.4675
"V14191",0.1667,0.1667,0.0633
"V14192",0.1667,0.5714,0.3766
"V14193",0.2857,0.2632,0.1299
"V14194",0.1667,0.3333,0.2597
"V14195",0.6667,0.9167,0.78
"V14196",0,0.0952,0.1379
"V14197",0.1429,0.2105,0.1609
"V14198",0.1667,0.0526,0.0899
"V14199",0,0,0.0556
"V14200",0.2,0.3333,0.4333
"V14201",0.25,0.0952,0.0682
"V14202",0,0.0909,0.0353
"V14203",0.1667,0.1905,0.1585
"V14204",0.2857,0.2857,0.1059
"V14205",0.3333,0.3182,0.1059
"V14206",0.5556,0.4828,0.5545
"V14207",0,0.1,0
"V14208",0,0,0.0326
"V14209",0.1429,0.05,0.0326
"V14210",0.2857,0.05,0.0674
"V14211",0,0.1,0.0225
"V14212",0,0.0345,0.0833
"V14213",0,0.0345,0.0185
"V14214",0,0.0345,0.0566
"V14215",0.2222,0.069,0.1681
"V14216",0,0.1724,0.125
"V14217",0.1111,0.1379,0.0357
"V14218",0.125,0.0714,0.1415
"V14219",0,0.0741,0.0849
"V14220",0,0.0385,0.0571
"V14221",0.625,0.56,0.3235
"V14222",0,0.1111,0.0192
"V14223",0,0,0.02
"V14224",0.5,0.0588,0.0196
"V14225",0.1111,0.069,0.0811
"V14226",0,0.069,0.0631
"V14227",0,0.0741,0.0545
"V14228",0,0.1481,0.1944
"V14229",0,0.069,0.0446
"V14230",0,0.1111,0.0278
"V14231",0,0.037,0.0377
