"BRWA"	"BWWA"	"GWWA"
"V12522"	0.125	0.0815	0.0736
"V12523"	0.4861	0.4221	0.4324
"V12524"	0	0	0.1359
"V12525"	0	0.0887	0.0872
"V12526"	0.3929	0.2056	0.265
"V12527"	0.381	0.2648	0.277
"V12528"	0.4821	0.4221	0.4641
"V12529"	0	0.05	0.1616
"V12530"	0.5667	0.4978	0.5004
"V12531"	0.2	0.3605	0.2304
"V12532"	0.5	0.4038	0.4535
"V12533"	0.2917	0.3063	0.3361
"V12534"	0.5333	0.5043	0.4754
"V12535"	0.2321	0.05	0.1523
"V12536"	0.1667	0.1196	0.0398
"V12537"	0.4286	0.2628	0.1594
"V12538"	0.5	0.4415	0.3744
"V12539"	0	0.04	0.1618
"V12540"	0.4107	0.381	0.3453
"V12541"	0	0.0345	0.0604
"V12542"	0.2083	0.0677	0.0519
"V12543"	0.2917	0.3638	0.3405
"V12544"	0	0.0677	0.093
"V12545"	0.2321	0.4594	0.426
"V12546"	0.3214	0.4417	0.3505
"V12547"	0.125	0	0.049
"V12548"	0.2917	0.2727	0.2483
"V12549"	0	0.2143	0.0935
"V12550"	0.1111	0.0345	0.0435
"V12551"	0	0.0556	0.0416
"V12552"	0.3	0.25	0.2318
"V12553"	0	0	0.0537
"V12554"	0	0.0526	0.0666
"V12555"	0	0.1023	0.0804
"V12556"	0.4	0.4881	0.5004
"V12557"	0	0.1654	0.0336
"V12558"	0.45	0.3203	0.4417
"V12559"	0	0.0667	0.1298
"V12560"	0.2619	0	0.1112
"V12561"	0	0.0385	0.0553
"V12562"	0.2083	0.2438	0.1521
"V12563"	0.4306	0.4563	0.3912
"V12564"	0	0.1032	0.1084
"V12565"	0.3056	0.5066	0.4018
"V12566"	0.1111	0.3128	0.2497
"V12567"	0	0.0357	0.0608
"V12568"	0	0.0677	0.0438
"V12569"	0	0.0345	0.0692
"V12570"	0.25	0.1	0.0204
"V12571"	0	0.125	0.0588
"V12572"	0	0.0677	0.0768
"V12573"	0	0.0677	0.0519
"V12574"	0	0.0345	0.0686
"V12575"	0	0.0417	0.1104
"V12576"	0	0.2727	0.2018
"V12577"	0	0.2727	0.2308
"V12578"	0	0.0455	0.0442
"V12579"	0	0.2143	0.1232
"V12580"	0.1111	0.101	0.0775
"V12581"	0	0.0345	0.0533
"V12582"	0.3611	0.4778	0.4351
"V12583"	0.125	0.2077	0.1395
"V12584"	0.2619	0.0385	0.0579
"V12585"	0	0.0754	0.0386
"V12586"	0	0.1884	0.1098
"V12587"	0.1429	0.2677	0.0874
"V12588"	0.1429	0.2677	0.0874
"V12589"	0.1667	0.175	0.1864
"V12590"	0	0.2312	0.2239
"V12591"	0.2619	0.4711	0.3928
"V12592"	0.1667	0.0476	0.112
"V12593"	0.1111	0.0726	0.1018
"V12594"	0.4722	0.4444	0.4178
"V12595"	0.4667	0.4381	0.4188
"V12596"	0	0	0.0995
"V12597"	0	0.0357	0.0687
"V12598"	0.2083	0.3214	0.1836
"V12599"	0.6667	0.2321	0.1927
"V12600"	0.5	0.2132	0.1122
"V12601"	0.5333	0.404	0.3523
"V12602"	0.1429	0.1374	0.1837
"V12603"	0	0.0677	0.0519
"V12604"	0.3	0.1286	0.0827
"V12605"	0.1429	0.1654	0.1702
"V12606"	0.2619	0.1078	0.0596
"V12607"	0	0.037	0.0435
"V12608"	0.1111	0.0345	0.0769
"V12609"	0	0.0345	0.0519
"V12610"	0.5139	0.5111	0.5016
"V12611"	0	0	0.0687
"V12612"	0.1111	0.0677	0.101
"V12613"	0	0.0345	0.0519
"V12614"	0.5	0.3727	0.3204
"V12615"	0.5	0.3727	0.1724
"V12616"	0.5139	0.4854	0.4989
"V12617"	0.1111	0.1601	0.0872
"V12618"	0.2321	0	0.1056
"V12619"	NA	0	0.1433
"V12620"	0.5	0.2692	0.1207
"V12621"	0	0	0.0609
"V12622"	0.2619	0.1786	0.2031
"V12623"	0	0.2524	0.1777
"V12624"	0	0.05	0.0511
"V12625"	0	0.0476	0.0777
"V12626"	0.4464	0.4935	0.4963
"V12627"	0	0	0.0636
"V12628"	0	0.0417	0.0717
"V12629"	0.2619	0.2446	0.2704
"V12630"	0.2321	0.2056	0.1578
"V12631"	0.1111	0.0998	0.0265
"V12632"	0.1111	0.1032	0.1178
"V12633"	0	0.0701	0.0775
"V12634"	0.2083	0.04	0.0775
"V12635"	0	0.04	0.0563
"V12636"	0.5	0.3611	0.3967
"V12637"	0.45	0.2908	0.2719
"V12638"	0	0.2881	0.0637
"V12639"	0.2	0.0476	0.032
"V12640"	0.5833	0.456	0.2145
"V12641"	0.6667	0.5238	0.5041
"V12642"	0	0.3676	0.3009
"V12643"	0	0	0.1274
"V12644"	0	0.1474	0.1339
"V12645"	0	0.1286	0.1338
"V12646"	0	0.3333	0.252
"V12647"	0	0.0833	0.0776
"V12648"	0	0.1286	0.1341
"V12649"	0	0.225	0.2303
"V12650"	0	0.0417	0.0752
"V12651"	0.4	0.1558	0.0326
"V12652"	0	0.0435	0.0648
"V12653"	0	0.0417	0.0753
"V12654"	0	0.0815	0.033
"V12655"	0	0	0.0543
"V12656"	0	0.0952	0.0636
"V12657"	0.1667	0.05	0.0357
"V12658"	0	0	0.0726
"V12659"	0	0	0.0537
"V12660"	0.3611	0.436	0.439
"V12661"	0	0.0677	0.0435
"V12662"	0.2917	0.4458	0.3766
"V12663"	0.2083	0	0.1167
"V12664"	0	0.1944	0.1937
"V12665"	0	0.0714	0.0838
"V12666"	0	0	0.0563
"V12667"	0.2857	0.1688	0.0468
"V12668"	0.2857	0.0476	0.1367
"V12669"	0	0.171	0.0938
"V12670"	0	0.114	0.0787
"V12671"	0	0.114	0.0808
"V12672"	0.1111	0.0677	0.0603
"V12673"	0	0.037	0.0738
"V12674"	0	0.2009	0.1402
"V12675"	0	0	0.0538
"V12676"	0	0.1305	0.027
"V12677"	0.2083	0.1108	0.1496
"V12678"	0	0	0.0528
"V12679"	0.6667	0.2516	0.3419
"V12680"	0.2	0.5	0.4077
"V12681"	0	0	0.0636
"V12682"	0.2917	0.3904	0.265
"V12683"	0.1111	0.101	0.0524
"V12684"	0	0.1396	0.0653
"V12685"	0.2321	0.2923	0.2791
"V12686"	0	0.037	0.0736
"V12687"	0	0.037	0.0647
"V12688"	0	0.1792	0.0458
"V12689"	0	0.0677	0.0603
"V12690"	0	0.1842	0.0473
"V12691"	0.5238	0.5105	0.4925
"V12692"	0	0.0588	0.0967
"V12693"	0	0.2605	0.2996
"V12694"	0	0	0.0986
"V12695"	0.125	0.0476	0.0438
"V12696"	0	0	0.0543
"V12697"	0	0.319	0.0864
"V12698"	0.5	0.5053	0.481
"V12699"	0.5	0.5205	0.5036
"V12700"	0	0.181	0.0658
"V12701"	0.2917	0.0455	0.0967
"V12702"	0	0.1421	0.0509
"V12703"	0.5	0.3125	0.436
"V12704"	0.5	0.4118	0.4682
"V12705"	0	0.05	0.1107
"V12706"	0	0.2169	0.2735
"V12707"	0	0	0.0949
"V12708"	0	0.3051	0.2491
"V12709"	0	0.1176	0.0192
"V12710"	0.5	0.5229	0.3538
"V12711"	0	0.1792	0.0196
"V12712"	0.6667	0.5257	0.5032
"V12713"	0.5	0.1176	0.2496
"V12714"	0.2083	0.069	0.101
"V12715"	0.2083	0.069	0.101
"V12716"	0	0	0.1113
"V12717"	0.2	0.1078	0.067
"V12718"	0.3571	0.1078	0.2007
"V12719"	0	0.1078	0.1335
"V12720"	0.4333	0.3553	0.2992
"V12721"	0.1667	0.0526	0.1012
"V12722"	0.3571	0.1447	0.1361
"V12723"	0.125	0.1884	0.1266
"V12724"	0	0.0677	0.1188
"V12725"	0	0	0.0782
"V12726"	0.5476	0.4924	0.5071
"V12727"	0.2083	0.1769	0.2264
"V12728"	0	0.1709	0.1602
"V12729"	0	0.2009	0.1776
"V12730"	0	0.2578	0.0824
"V12731"	0.3333	0.3667	0.3174
"V12732"	0.35	0.3286	0.2701
"V12733"	0.5357	0.5057	0.4937
"V12734"	0.5139	0.5015	0.4887
"V12735"	0	0.0677	0.0666
"V12736"	0	0.1446	0.0191
"V12737"	0.5	0.4758	0.4925
"V12738"	0.6	0.4095	0.4011
"V12739"	0.5	0.3595	0.3475
"V12740"	0.2	0.152	0.0479
"V12741"	0.3333	0	0.036
"V12742"	0.35	0.1429	0.1544
"V12743"	0	0.2658	0.0531
"V12744"	0	0	0.0925
"V12745"	0.5667	0.4857	0.4896
"V12746"	0.2	0	0.0544
"V12747"	NA	0.4048	0.336
"V12748"	0.5	0.4917	0.4985
"V12749"	0.5139	0.4778	0.4559
"V12750"	0.1111	0.0998	0.0349
"V12751"	0.5476	0.3385	0.4577
"V12752"	0	0.0754	0.0349
"V12753"	0.2619	0.2108	0.2853
"V12754"	0	0	0.0941
"V12755"	0	0.0754	0.0352
"V12756"	NA	0.5	0.4974
"V12757"	0.2	0.2237	0.2425
"V12758"	0	0.1	0.0411
"V12759"	0	0	0.052
"V12760"	0.35	0.4697	0.2774
"V12761"	0.3333	0.1591	0.1322
"V12762"	0.3056	0.2293	0.2322
"V12763"	0	0.2056	0.3345
"V12764"	0.3333	0.2083	0.2561
"V12765"	0	0.1111	0.0545
"V12766"	0	0.2083	0.075
"V12767"	0	0	0.0549
"V12768"	0	0	0.0549
"V12769"	NA	0.5048	0.502
"V12770"	0.4306	0.1601	0.0724
"V12771"	0.3056	0	0.0279
"V12772"	0.2083	0.0701	0.0717
"V12773"	0	0	0.0543
"V12774"	0.1111	0.3846	0.4046
"V12775"	0	0.1447	0.1166
"V12776"	0.1429	0.1447	0.2334
"V12777"	0	0.3762	0.2775
"V12778"	0.4333	0.2632	0.3205
"V12779"	0	0.05	0.0431
"V12780"	0	0.1381	0.1524
"V12781"	0	0.4216	0.3294
"V12782"	0	0.3026	0.284
"V12783"	0.5667	0.4917	0.3755
"V12784"	0.2857	0.05	0.0152
"V12785"	0	0.0714	0.0412
"V12786"	0.5	0.5227	0.4583
"V12787"	0	0.1374	0.1976
"V12788"	0	0.3333	0.3469
"V12789"	0	0.175	0.0629
"V12790"	0.1111	0.0435	0.1131
"V12791"	0.25	0.085	0.111
"V12792"	0.125	0.1621	0.1012
"V12793"	0.2	0.1421	0.0112
"V12794"	0.1667	0.3167	0.0685
"V12795"	0.2619	0.3593	0.1679
"V12796"	0.5714	0.3221	0.2773
"V12797"	0.4333	0.3017	0.43
"V12798"	0	0.2312	0.2127
"V12799"	0	0.0815	0.2256
"V12800"	0	0.1902	0.0486
"V12801"	0	0.1558	0.2256
"V12802"	0	0.085	0.0333
"V12803"	0	0	0.0522
"V12804"	0.5	0.1591	0.2473
"V12805"	0	0.1474	0.0671
"V12806"	0.6667	0.2273	0.3394
"V12807"	0.2619	0.2056	0.1602
"V12808"	0	0.0783	0.0486
"V12809"	0.1429	0.3822	0.3503
"V12810"	0	0.192	0.0946
"V12811"	0.4333	0.2228	0.0956
"V12812"	0	0.0783	0.0586
"V12813"	0.1111	0.101	0.0179
"V12814"	0	0.0974	0.1519
"V12815"	0	0.1421	0.1485
"V12816"	0.2	0.0526	0.0375
"V12817"	0.25	0.0974	0.0632
"V12818"	0	0.0929	0.0967
"V12819"	0	0.1357	0.0389
"V12820"	0	0.0974	0.1396
"V12821"	0.1429	0.0385	0.0495
"V12822"	0.1111	0.0677	0.0268
"V12823"	0.1111	0.101	0.0699
"V12824"	0.1429	0.1299	0.1024
"V12825"	0.381	0.3	0.2888
"V12826"	0	0.0714	0.0349
"V12827"	0	0.1374	0.0192
"V12828"	0	0.0625	0.0555
"V12829"	0	0.175	0.2208
"V12830"	0	0.037	0.0957
"V12831"	0.1111	0	0.0439
"V12832"	0	0.1032	0.0438
"V12833"	0	0.2179	0.0979
"V12834"	0	0.1429	0.0838
"V12835"	0.5476	0.2952	0.3829
"V12836"	0.5	0.4231	0.3441
"V12837"	0.1111	0.1349	0.0817
"V12838"	0.3393	0.2264	0.3774
"V12839"	0.3393	0.2264	0.3774
"V12840"	0.3393	0.2264	0.3362
"V12841"	0.4333	0.1214	0.1795
"V12842"	0	0.115	0.0605
"V12843"	0	0	0.0707
"V12844"	0	0.0345	0.0939
"V12845"	0.2083	0.0345	0.1018
"V12846"	0	0.1996	0.1335
"V12847"	0.125	0.0929	0.0569
"V12848"	0.1429	0.1868	0.202
"V12849"	0.2321	0.0887	0.1484
"V12850"	0.3393	0.3458	0.3464
"V12851"	0.3929	0.2078	0.1721
"V12852"	0	0.2467	0.2604
"V12853"	0.4167	0.4215	0.2935
"V12854"	0.4167	0.4317	0.2935
"V12855"	0	0.3615	0.3074
"V12856"	0.4	0.1446	0.3519
"V12857"	0.4	0.15	0.1012
"V12858"	0.1667	0.3517	0.2983
"V12859"	0.5833	0.3351	0.287
"V12860"	0.55	0.3483	0.2965
"V12861"	0.1111	0.1601	0.1865
"V12862"	0.25	0.0769	0.0588
"V12863"	0.6667	0.1857	0.0385
"V12864"	0.6667	0.3896	0.363
"V12865"	0.6	0.4024	0.3495
"V12866"	0.6	0.3896	0.3601
"V12867"	0	0	0.0679
"V12868"	0	0	0.1023
"V12869"	0.1429	0.0435	0.0814
"V12870"	0.2619	0	0.0797
"V12871"	0.125	0.2925	0.3372
"V12872"	0.5	0.4083	0.3541
"V12873"	0	0	0.073
"V12874"	NA	0.175	0.1355
"V12875"	NA	0.1023	0.0586
"V12876"	0.3333	0.3022	0.1788
"V12877"	0.55	0.4318	0.4576
"V12878"	0.25	0.5165	0.475
"V12879"	0.5179	0.5043	0.5022
"V12880"	0.5139	0.5046	0.5022
"V12881"	0	0.15	0.1063
"V12882"	0	0.1446	0.1073
"V12883"	0	0.15	0.1063
"V12884"	0.3214	0.5017	0.4757
"V12885"	0	0	0.0602
"V12886"	0.4464	0.4384	0.4465
"V12887"	0.1111	0.2077	0.1508
"V12888"	0.3214	0.3291	0.3689
"V12889"	0	0.0588	0.05
"V12890"	0.5179	0.4819	0.4576
"V12891"	0.3056	0.1068	0.0631
"V12892"	0.5278	0.5037	0.5004
"V12893"	0	0.1421	0.0524
"V12894"	0	0.1357	0.0258
"V12895"	0	0	0.0781
"V12896"	0	0.0345	0.0438
"V12897"	0	0.0769	0.2917
"V12898"	0	0	0.0588
"V12899"	0.3333	0.1374	0.0192
"V12900"	0.5	0.2077	0.2749
"V12901"	0.4167	0.2322	0.1117
"V12902"	0	0.1446	0.0528
"V12903"	0.2917	0.2849	0.211
"V12904"	0.2083	0.1396	0.2128
"V12905"	0.3929	0.5106	0.4983
"V12906"	0.4306	0.1517	0.0809
"V12907"	0	0.2292	0.143
"V12908"	0	0.2292	0.143
"V12909"	0.2083	0.1108	0.0093
"V12910"	0.4333	0.4737	0.3634
"V12911"	0	0.0435	0.0721
"V12912"	0	0.1621	0.0316
"V12913"	0.5476	0.502	0.5013
"V12914"	0.125	0	0.1034
"V12915"	0.2	0	0.0566
"V12916"	0	0.0435	0.0736
"V12917"	0.2083	0.3624	0.4309
"V12918"	0.1111	0.0677	0.0608
"V12919"	0.1111	0.2751	0.0768
"V12920"	0	0	0.0524
"V12921"	0	0.0677	0.0439
"V12922"	0.2083	0	0.0438
"V12923"	0	0.0345	0.0603
"V12924"	0.2917	0.2167	0.1559
"V12925"	0.3611	0.4224	0.4102
"V12926"	0	0.5	0.4488
"V12927"	0	0.1884	0.0768
"V12928"	0.4762	0.5108	0.4975
"V12929"	0.125	0	0.0722
"V12930"	0	0.085	0.0511
"V12931"	0.125	0.2648	0.3073
"V12932"	0.381	0.1357	0.0993
"V12933"	0.4643	0.5163	0.4928
"V12934"	0.125	0	0.0984
"V12935"	0.2	0.0909	0.0818
"V12936"	0	0	0.0768
"V12937"	0	0.0909	0.0484
"V12938"	0.2321	0.1318	0.1146
"V12939"	0	0.0677	0.063
"V12940"	0	0.0677	0.0451
"V12941"	0.4821	0.1357	0.2542
"V12942"	0	0.1601	0.275
"V12943"	0.4286	0.3654	0.2988
"V12944"	0.4167	0.3732	0.2566
"V12945"	0	0.085	0.0491
"V12946"	0	0.0455	0.0462
"V12947"	0.5333	0.4969	0.4903
"V12948"	0	0.0974	0.101
"V12949"	0	0.0667	0.0601
"V12950"	0.1667	0.1857	0.1459
"V12951"	0.3	0.0714	0.1724
"V12952"	0.5	0.3824	0.4703
"V12953"	0	0	0.2131
"V12954"	0.1111	0.0998	0.1332
"V12955"	0.5	0.2955	0.1616
"V12956"	0	0.1474	0.0789
"V12957"	0.1429	0.3452	0.2046
"V12958"	0.5	0.3632	0.3662
"V12959"	0.2	0.4804	0.506
"V12960"	0	0	0.0609
"V12961"	0.3	0.4483	0.2638
"V12962"	0.5	0.4085	0.3728
"V12963"	0.5	0.5037	0.503
"V12964"	0.5	0.4875	0.2759
"V12965"	1	0.4231	0.3892
"V12966"	0.2857	0.4559	0.4109
"V12967"	0	0	0.0657
"V12968"	0	0.1078	0.0217
"V12969"	0	0.0556	0.1242
"V12970"	0	0.2312	0.1054
"V12971"	0	0.0476	0.0811
"V12972"	0	0.0998	0.0349
"V12973"	0	0.1123	0.068
"V12974"	0	0.2667	0.1696
"V12975"	0.2222	0.0998	0.0352
"V12976"	0.3056	0.2738	0.3004
"V12977"	0.3056	0.2738	0.3039
"V12978"	0	0.0974	0.0503
"V12979"	0.5179	0.3553	0.4502
"V12980"	0	0.0476	0.0657
"V12981"	0.2619	0.2833	0.2438
"V12982"	0.1111	0.0998	0.101
"V12983"	0.2321	0.4894	0.4596
"V12984"	0.1111	0.2023	0.1598
"V12985"	0	0.3815	0.3854
"V12986"	0	0.037	0.0528
"V12987"	0.2083	0.2414	0.2395
"V12988"	0	0.0741	0.1089
"V12989"	0.5	0.4591	0.3476
"V12990"	0.5	0.4048	0.333
"V12991"	0.5	0.4474	0.3352
"V12992"	0.5	0.4048	0.3065
"V12993"	0	0.1053	0.0317
"V12994"	0.1667	0.1023	0.1453
"V12995"	0.1667	0.1357	0.0893
"V12996"	0	0.0677	0.0768
"V12997"	0	0.1421	0.128
"V12998"	0.1667	0.1569	0.1262
"V12999"	0	0.1023	0.0454
"V13000"	0.1111	0	0.0435
"V13001"	0	0.0357	0.085
"V13002"	0.5	0.5	0.4932
"V13003"	0.1111	0.0701	0.1018
"V13004"	0.375	0.2906	0.271
"V13005"	0.4167	0.4153	0.3447
"V13006"	0	0.0701	0.0438
"V13007"	0.3214	0.4766	0.3792
"V13008"	0.3214	0.4766	0.3837
"V13009"	0.4821	0.3595	0.474
"V13010"	0	0.1653	0.1036
"V13011"	0	0.0677	0.045
"V13012"	0	0.1032	0.045
"V13013"	0	0.1032	0.0454
"V13014"	0.5278	0.3889	0.4899
"V13015"	0.1111	0.037	0.0698
"V13016"	0.3056	0.2426	0.3166
"V13017"	0.125	0.25	0.2502
"V13018"	0.2	0	0.0695
"V13019"	0.1667	0	0.062
"V13020"	0.3333	0.0769	0.1207
"V13021"	0	0.0998	0.0519
"V13022"	0.2083	0.2414	0.1621
"V13023"	0.1111	0.1349	0.0768
"V13024"	0	0.0677	0.0768
"V13025"	0	0.1032	0.0603
"V13026"	0.1111	0.1884	0.1018
"V13027"	0	0.1068	0.0857
"V13028"	0	0.1068	0.0781
"V13029"	0.5417	0.5083	0.502
"V13030"	0.2321	0.3319	0.225
"V13031"	0.5179	0.4841	0.4982
"V13032"	0	0.1769	0.1823
"V13033"	0.1667	0.1299	0.2044
"V13034"	0.1111	0.0998	0.1244
"V13035"	0.35	0.348	0.2322
"V13036"	0	0.1053	0.0312
"V13037"	0.5	0.0526	0.0892
"V13038"	0	0	0.0613
"V13039"	0	0	0.0686
"V13040"	0	0.0701	0.1218
"V13041"	0.1111	0	0.062
"V13042"	0	0.1245	0.173
"V13043"	0.5476	0.4964	0.4104
"V13044"	0	0.0435	0.0726
"V13045"	0	0.3022	0.302
"V13046"	0	0.0833	0.096
"V13047"	0.25	0.1591	0.0846
"V13048"	0	0	0.065
"V13049"	0	0.0833	0.0733
"V13050"	0.5417	0.2332	0.2378
"V13051"	0	0.0887	0.1397
"V13052"	0	0	0.135
"V13053"	0.4524	0.4601	0.4962
"V13054"	0.4524	0.3116	0.2557
"V13055"	0.2321	0.1083	0.063
"V13056"	0.5	0.5	0.5
"V13057"	0.4524	0.2905	0.2288
"V13058"	0	0	0.128
"V13059"	0	0.114	0.0305
"V13060"	0	0.0625	0.0601
"V13061"	0.4107	0.4907	0.4363
"V13062"	0	0.0677	0.0631
"V13063"	0	0.069	0.0366
"V13064"	0.3056	0.3325	0.3227
"V13065"	0	0.1305	0.1599
"V13066"	0.3611	0.2751	0.2396
"V13067"	0.4583	0.4615	0.4661
"V13068"	0.4167	0.2751	0.279
"V13069"	0.55	0.4881	0.4834
"V13070"	0.5	0.3167	0.3146
"V13071"	0	0.0909	0.1062
"V13072"	0	0.0833	0.1216
"V13073"	0	0.1245	0.1244
"V13074"	0	0.132	0.0855
"V13075"	0	0	0.0575
"V13076"	0	0.0385	0.0631
"V13077"	0	0.0345	0.093
"V13078"	0.1111	0.0998	0.1244
"V13079"	0	0.1362	0.0268
"V13080"	0	0	0.062
"V13081"	0.4	0.3804	0.3897
"V13082"	0.2619	0	0.0442
"V13083"	0.125	0	0.0685
"V13084"	0.1111	0.1032	0.0524
"V13085"	0.2083	0.3003	0.3246
"V13086"	0.1111	0.0345	0.0352
"V13087"	0.1111	0.0345	0.0352
"V13088"	0.3929	0.3611	0.293
"V13089"	0.1111	0.2222	0.1136
"V13090"	0	0.0345	0.0519
"V13091"	0.1111	0.1897	0.1474
"V13092"	0	0.1032	0.2566
"V13093"	0.5	0.4625	0.4389
"V13094"	NA	0.1727	0.304
"V13095"	0.5	0.511	0.4985
"V13096"	0	0.2554	0.1843
"V13097"	0.1111	0.171	0.0671
"V13098"	0	0	0.2236
"V13099"	0.3333	0.3625	0.4474
"V13100"	0.125	0.1446	0.0621
"V13101"	0.125	0.1902	0.0553
"V13102"	0.2321	0.4022	0.3742
"V13103"	0	0.085	0.1199
"V13104"	0.1111	0.0345	0.0711
"V13105"	0.2321	0.1023	0.1002
"V13106"	0.3571	0.3605	0.3442
"V13107"	NA	0	0.0576
"V13108"	NA	0.2273	0.1695
"V13109"	0.1429	0.0667	0.0323
"V13110"	0	0.3208	0.2025
"V13111"	0	0.0455	0.0523
"V13112"	0.1111	0.2765	0.1432
"V13113"	0	0.1349	0.0352
"V13114"	0.1111	0.2155	0.2061
"V13115"	0	0	0.1023
"V13116"	0	0.0556	0.0432
"V13117"	0.2222	0.1667	0.1852
"V13118"	0	0.0701	0.063
"V13119"	0.2083	0	0.0362
"V13120"	0	0.2414	0.2432
"V13121"	0	0.2487	0.2497
"V13122"	0.1429	0.2862	0.3157
"V13123"	0	0	0.0538
"V13124"	0.2321	0.1108	0.1457
"V13125"	0.5	0.463	0.486
"V13126"	0.1111	0.0726	0.0359
"V13127"	0.1111	0.0754	0.045
"V13128"	0.5	0.463	0.4852
"V13129"	0	0.0677	0.0435
"V13130"	0.1111	0.0677	0.0686
"V13131"	0	0.0677	0.085
"V13132"	0.3333	0.3099	0.2675
"V13133"	0.3333	0.3595	0.4047
"V13134"	0	0.1245	0.1418
"V13135"	0	0.0815	0.1144
"V13136"	0.1111	0.0345	0.0524
"V13137"	0.3571	0.3932	0.3388
"V13138"	0	0.1349	0.1433
"V13139"	0.2083	0.0701	0.1633
"V13140"	0	0	0.0616
"V13141"	0	0	0.0616
"V13142"	0.4722	0.215	0.1626
"V13143"	0.5357	0.49	0.4375
"V13144"	0.3056	0.2751	0.2688
"V13145"	0.1111	0.0677	0.1167
"V13146"	0.2083	0.3732	0.3093
"V13147"	0.1111	0	0.0519
"V13148"	0	0	0.0846
"V13149"	0.5333	0.4417	0.3772
"V13150"	0	0.3413	0.3144
"V13151"	0	0.3917	0.3672
"V13152"	0	0.3325	0.2708
"V13153"	0	0.0754	0.169
"V13154"	0.4107	0.4558	0.3931
"V13155"	0	0	0.0606
"V13156"	0.1667	0.0625	0.1019
"V13157"	0.2917	0.3116	0.3404
"V13158"	0.1111	0.0754	0.1136
"V13159"	0	0	0.1936
"V13160"	0.4107	0.4329	0.2892
"V13161"	0	0.0677	0.0857
"V13162"	0.1111	0.0345	0.0769
"V13163"	0	0.3128	0.2811
"V13164"	0.2917	0.2155	0.1322
"V13165"	0.1667	0.114	0.1048
"V13166"	0	0.2857	0.212
"V13167"	0	0	0.0979
"V13168"	0	0.0476	0.1134
"V13169"	0	0.1305	0.109
"V13170"	0.1111	0.0701	0.1089
"V13171"	0.1111	0.0677	0.1409
"V13172"	0.1429	0.2821	0.302
"V13173"	0	0.0783	0.1137
"V13174"	0.5238	0.3903	0.308
"V13175"	0	0.3713	0.1974
"V13176"	0.5238	0.424	0.364
"V13177"	0.2321	0.3976	0.3661
"V13178"	0.2321	0.3504	0.3292
"V13179"	0	0.1349	0.1082
"V13180"	0	0	0.1402
"V13181"	0	0.037	0.0454
"V13182"	0.2917	0.3154	0.3099
"V13183"	0	0	0.098
"V13184"	0.2083	0.1396	0.2073
"V13185"	0.1111	0.0701	0.1734
"V13186"	0	0.1245	0.0323
"V13187"	0.2	0.3684	0.2519
"V13188"	0.3	0.2648	0.2863
"V13189"	0	0.0417	0.0795
"V13190"	0.3	0.5043	0.4672
"V13191"	0.125	0.085	0.0309
"V13192"	0.1429	0.1621	0.1707
"V13193"	0.1429	0	0.0699
"V13194"	0	0.085	0.041
"V13195"	0	0	0.1575
"V13196"	0	0.2792	0.2935
"V13197"	0.125	0.2646	0.2321
"V13198"	0.1667	0	0.0879
"V13199"	0	0.0588	0.0889
"V13200"	0.1667	0	0.0879
"V13201"	0.3	0.4044	0.4522
"V13202"	0.1667	0	0.0919
"V13203"	0.3333	0.4983	0.4047
"V13204"	0.3333	0.33	0.2414
"V13205"	0.1111	0.115	0.1333
"V13206"	0.1111	0.15	0.1858
"V13207"	0.125	0.1976	0.23
"V13208"	0	0.1621	0.1142
"V13209"	0	0.0887	0.1536
"V13210"	0	0.0345	0.0438
"V13211"	0.1111	0.25	0.1634
"V13212"	0.4444	0.5079	0.5023
"V13213"	0.4167	0.4415	0.3863
"V13214"	NA	0.0769	0.1267
"V13215"	0.25	0.1108	0.03
"V13216"	0	0.0357	0.1407
"V13217"	0	0.1108	0.0291
"V13218"	0.2619	0.3476	0.2498
"V13219"	0.2619	0.419	0.2116
"V13220"	0	0	0.0847
"V13221"	0.2619	0.2237	0.128
"V13222"	0.4444	0.1884	0.2046
"V13223"	0.2222	0.1045	0.109
"V13224"	0	0.1362	0.0265
"V13225"	0	0.0714	0.0374
"V13226"	0.35	0.2955	0.409
"V13227"	0.25	0.0833	0.086
"V13228"	0.25	0.2527	0.3697
"V13229"	0.25	0.2692	0.3121
"V13230"	0.25	0.4015	0.0761
"V13231"	0.2083	0.5062	0.4589
"V13232"	0.2917	0.5062	0.4681
"V13233"	0.5	0.5	0.5
"V13234"	0.4167	0.496	0.4493
"V13235"	0.4167	0.496	0.4513
"V13236"	0	0.1068	0.1276
"V13237"	0.5	0.4655	0.4939
"V13238"	0.2083	0.0998	0.1255
"V13239"	0	0.1374	0.1605
"V13240"	1	0.3077	0.2187
"V13241"	1	0.3077	0.2187
"V13242"	0.2917	0.5066	0.4258
"V13243"	0.2321	0.05	0.1674
"V13244"	0.3333	0.175	0.3452
"V13245"	0.4	0.1491	0.2466
"V13246"	0	0.225	0.0575
"V13247"	0.4	0.381	0.3845
"V13248"	0	0.2843	0.1147
"V13249"	0	0	0.0734
"V13250"	0	0.1078	0.0639
"V13251"	0.1429	0.1078	0.0545
"V13252"	0.3333	0.1111	0.0776
"V13253"	NA	0.5	0.4702
"V13254"	0.3393	0.2894	0.3651
"V13255"	0	0.1902	0.1384
"V13256"	0	0.1727	0.0989
"V13257"	0	0	0.071
"V13258"	0.2	0.3382	0.1792
"V13259"	0	0.0625	0.0364
