"BRWA"	"BWWA"	"GWWA"
"V14982"	0	0	0.5549
"V14983"	0	0	0.2156
"V14984"	0	-0.0256	0.3852
"V14985"	-0.5	0.0345	0.3214
"V14986"	0.6154	0	-0.0238
"V14987"	-0.1111	0.0464	0.1597
"V14988"	0	0	0.0503
"V14989"	0	0	-0.0138
"V14990"	-0.1111	0	-0.0143
"V14991"	0	-0.0833	-0.0984
"V14992"	0.4118	-0.3077	0.0647
"V14993"	0	0	0.1455
"V14994"	0.75	-0.0794	0.3549
"V14995"	0	0	0.2238
"V14996"	-0.1429	-0.0244	0.2372
"V14997"	0	0.0079	0.1104
"V14998"	0	0	0.7408
"V14999"	0	-0.1875	0.2377
"V15000"	0	-0.0476	0.4928
"V15001"	0	-0.0526	-0.0173
"V15002"	0	-0.0566	0.3898
"V15003"	0	0.2727	0.4312
"V15004"	1	-0.0566	0.0891
"V15005"	-0.2	-0.1429	-0.0652
"V15006"	0	-0.0526	-0.02
"V15007"	-1	-0.5714	-0.3636
"V15008"	0	-0.0588	-0.0208
"V15009"	-0.0667	-0.0182	-0.0667
"V15010"	0	0	0.0875
"V15011"	0	-0.2	-0.1798
"V15012"	0	-0.037	-0.0769
"V15013"	0	-0.037	0.1673
"V15014"	0.1429	0.0286	0.2136
"V15015"	0.6316	-0.1489	0.3406
"V15016"	0	-0.0196	-0.0777
"V15017"	-0.0667	-0.0566	0.0276
"V15018"	-0.0667	-0.125	-0.0431
"V15019"	-0.25	-0.1321	-0.4237
"V15020"	0	0	-0.0864
"V15021"	0.6154	-0.0111	-0.053
"V15022"	0	-0.0476	-0.2174
"V15023"	0	-0.0476	0.6615
"V15024"	0	0	0.8839
"V15025"	1	0.537	0.6753
"V15026"	0	0	1
"V15027"	-0.2	-0.0455	-0.0525
"V15028"	-0.2069	-0.3529	-0.0715
"V15029"	-0.0667	-0.1429	-0.0319
"V15030"	0	0	-0.033
"V15031"	0	-0.0769	0.1942
"V15032"	0	0	0.5756
"V15033"	0	0	0.4914
"V15034"	0	0	-0.0226
"V15035"	0	0.3066	0.2757
"V15036"	0	0.8298	0.533
"V15037"	0	0	-0.0219
"V15038"	0	0.587	0.351
"V15039"	-0.0769	-0.0612	0.0745
"V15040"	0	1	-0.0187
"V15041"	0.1923	0.4444	0.2174
"V15042"	0	1	-0.051
"V15043"	0	-0.0189	-0.0146
"V15044"	0	0.6585	-0.023
"V15045"	0	0	0.1934
"V15046"	0	0	0.2667
"V15047"	1	0	0.5841
"V15048"	0	-0.0385	-0.0571
"V15049"	0	-0.0769	-0.0228
"V15050"	0	0	-0.0228
"V15051"	-0.1429	-0.0769	-0.0467
"V15052"	0.5429	0.1818	0.4153
"V15053"	-0.0667	-0.125	0.2202
"V15054"	0.6364	-0.1284	0.0913
"V15055"	0.1429	-0.3646	-0.4331
"V15056"	0	-0.0909	0.3918
"V15057"	-0.2	0	-0.0377
"V15058"	0	0	-0.0377
"V15059"	0	0	0.3575
"V15060"	1	0.5357	0.4665
"V15061"	0	-0.0345	0.3842
"V15062"	0	0	0.7385
"V15063"	0	0	0.6559
"V15064"	1	-0.0385	0.2241
"V15065"	0	0	0.1632
"V15066"	0	0	-0.0282
"V15067"	0.1429	-0.156	-0.1951
"V15068"	0	0	-0.046
"V15069"	0	0	0.6621
"V15070"	0	0	0.6621
"V15071"	0	0	0.6622
"V15072"	0	0	0.6621
"V15073"	0	-0.0588	-0.0417
"V15074"	0	-0.1	0.388
"V15075"	-1	-0.1111	0.0873
"V15076"	0	0	-0.0359
"V15077"	0	-0.0189	0.2647
"V15078"	0.6316	0	0.084
"V15079"	0.2727	-0.2222	-0.1467
"V15080"	-0.3333	-0.4286	-0.5215
"V15081"	0	-0.0189	-0.04
"V15082"	0.6364	-0.0833	0.1007
"V15083"	-0.4	-0.0312	-0.1073
"V15084"	0	-0.0667	-0.03
"V15085"	-0.0769	0	-0.1159
"V15086"	0	-0.0476	-0.0063
"V15087"	0	-0.0256	-0.0191
"V15088"	0	-0.0566	-0.0228
"V15089"	0	0	-0.0228
"V15090"	0	0	0.2668
"V15091"	0	0	-0.0278
"V15092"	0	-0.0732	0.0743
"V15093"	0	-0.0318	0.0379
"V15094"	-0.1111	0.1989	-0.0955
"V15095"	0	0	-0.023
"V15096"	0.4074	0	0.0268
"V15097"	0	0	0.7958
"V15098"	0	0.1538	0.6899
"V15099"	0	0	-0.0323
"V15100"	0	1	0.3865
"V15101"	0	0	0.4796
"V15102"	0	0.6937	0.1297
"V15103"	0	0.618	0.0582
"V15104"	-0.1429	-0.0345	0.0718
"V15105"	0.2258	-0.4054	-0.0061
"V15106"	0	0	-0.0182
"V15107"	0	0	0.4899
"V15108"	1	0	0.4897
"V15109"	1	0	1
"V15110"	1	0	0.7946
"V15111"	0	-0.0833	0.2117
"V15112"	0	0	0.378
"V15113"	0	0	0.6623
"V15114"	0.0588	0.2839	0.2435
"V15115"	0	0	0.1751
"V15116"	0.1923	-0.125	0.1787
"V15117"	0	0	-0.0141
"V15118"	0	0.0968	-0.0323
"V15119"	0	-0.0811	-0.037
"V15120"	-0.2069	0.0411	-0.2717
"V15121"	0	0	0.5515
"V15122"	0.4074	-0.2	-0.0901
"V15123"	-0.0667	-0.037	0.194
"V15124"	0	-0.0182	-0.0183
"V15125"	0	-0.0385	-0.0228
"V15126"	0	0	-0.0275
"V15127"	0	0.4766	-0.023
"V15128"	0	0	0.4943
"V15129"	0.2258	-0.2456	-0.1241
"V15130"	-0.0667	0	-0.033
"V15131"	0	0.8182	0.7955
"V15132"	1	0.7692	0.6618
"V15133"	0	1	-0.011
"V15134"	0	0.4	0.7434
"V15135"	0	0	0.7926
"V15136"	0	1	0
"V15137"	0	0.6582	-0.0228
"V15138"	-0.0769	-0.027	0.4405
"V15139"	0	0.4648	0.4167
"V15140"	0	0	0.5869
"V15141"	0	0	0.5579
"V15142"	0	0	0.6583
"V15143"	0.6316	0.6538	0.5527
"V15144"	0	0	-0.0467
"V15145"	-0.0667	-0.0332	0.0237
"V15146"	-0.0909	0	0.8526
"V15147"	0	0.4953	0.3681
"V15148"	0	0	0.2602
"V15149"	1	-0.0556	0.6227
"V15150"	0	0.6538	0.5568
"V15151"	0	-0.0182	-0.0309
"V15152"	-0.1429	-0.1667	0.1161
"V15153"	0.2258	0.1692	0.004
"V15154"	0.2258	0.1692	0.0029
"V15155"	0	0	-0.0275
"V15156"	0	-0.1	0
"V15157"	0	0	-0.0204
"V15158"	0	0	0.2659
"V15159"	0.6364	0.2012	0.1547
"V15160"	0	0	0.2661
"V15161"	0	-0.0385	-0.0239
"V15162"	0	-0.0189	0.298
"V15163"	0	0.6579	0.3597
"V15164"	0	-0.0189	0.4941
"V15165"	0	0	0.6598
"V15166"	0	0	0.6598
"V15167"	0	0.4667	0.7284
"V15168"	0	1	0.7396
"V15169"	1	0.3949	0.5441
"V15170"	0	0	0.3778
"V15171"	0	-0.4118	-0.3018
"V15172"	0	0	-0.0465
"V15173"	0	0	-0.1724
"V15174"	0	0	-0.0682
"V15175"	0	-0.0435	-0.0573
"V15176"	-0.1429	0	-0.012
"V15177"	0	0.262	-0.1464
"V15178"	-0.3333	0.1141	-0.0396
"V15179"	1	-0.037	-0.0323
"V15180"	0	0	0.2993
"V15181"	0	1	0.6502
"V15182"	1	0	0.7857
"V15183"	0	0	1
"V15184"	0.5714	0.4091	0.5468
"V15185"	1	0	1
"V15186"	0	-0.1818	0.7804
"V15187"	0	0.7792	0.4188
"V15188"	0	-0.0303	0.655
"V15189"	0	0	-0.1429
"V15190"	0	-0.0909	-0.0476
"V15191"	-0.7143	-0.2621	-0.0781
"V15192"	0	0	-0.0227
"V15193"	-0.2	-0.3125	-0.1626
"V15194"	0	0	-0.0323
"V15195"	0	0	-0.0204
"V15196"	0	0	-0.0408
"V15197"	-0.1429	0	-0.0495
"V15198"	0	0	-0.0297
"V15199"	0	-0.1667	0.1404
"V15200"	0	0	-0.0737
"V15201"	-0.2	-0.0769	0
"V15202"	-1	-0.1321	-0.1532
"V15203"	-0.3333	0	0
"V15204"	0	0	-0.1633
"V15205"	0	0	0
"V15206"	0	-0.0769	-0.0718
"V15207"	-0.0667	-0.12	0.1774
"V15208"	0	-0.0196	0.6646
"V15209"	1	0.4747	0.2291
"V15210"	0	-0.04	0.4305
"V15211"	1	0	0.4843
"V15212"	0	-0.0566	-0.0182
"V15213"	-0.2	-0.1917	-0.2412
"V15214"	-0.25	-0.012	-0.3043
"V15215"	0	-0.0222	-0.0169
"V15216"	0	0	-0.0227
"V15217"	0.5172	-0.0638	0.1746
"V15218"	-1	-0.1429	0.1693
"V15219"	0	0	-0.0252
"V15220"	0	0.2826	0.5303
"V15221"	-0.0769	0.2267	0.5314
"V15222"	1	0	0.5807
"V15223"	0	-0.0909	-0.0154
"V15224"	1	0	0.4588
"V15225"	1	0	0.2544
"V15226"	0.6316	0.3818	0.4988
"V15227"	0	-0.0625	0.6474
"V15228"	0	0	0.49
"V15229"	0	0	0.6371
"V15230"	0	1	0
"V15231"	1	0.6486	0.4677
"V15232"	0	0	0.375
"V15233"	0	0	0.3333
"V15234"	0	0	-0.0183
"V15235"	0	-0.0189	-0.0571
"V15236"	-0.1429	1	-0.0476
"V15237"	0	-0.0345	-0.0312
"V15238"	0	-0.037	0.4902
"V15239"	0	0	0.553
"V15240"	0	0	-0.0156
"V15241"	0	-0.1111	-0.113
"V15242"	0	0.1034	0.1918
"V15243"	0	0	-0.0248
"V15244"	0.75	0.5876	0.1772
"V15245"	0.75	0.685	0.2311
"V15246"	1	0.0411	0.2101
"V15247"	1	0.0148	0.175
"V15248"	0	0	-0.011
"V15249"	-0.1429	0.1724	0.0182
"V15250"	-0.1429	-0.0909	-0.135
"V15251"	-1	-0.1507	-0.2857
"V15252"	0	0	-0.0419
"V15253"	-0.0667	-0.0182	0.1443
"V15254"	0	0	-0.037
"V15255"	0	-0.0204	-0.0144
"V15256"	-0.1111	0.3702	0.2406
"V15257"	0	-0.0196	-0.043
"V15258"	0	0	0.6585
"V15259"	0	0	0.4931
"V15260"	0	0	0.5584
"V15261"	0	1	0.3709
"V15262"	0	0	-0.0551
"V15263"	-0.25	-0.1613	-0.0573
"V15264"	0	0	-0.04
"V15265"	0	0.3182	-0.0189
"V15266"	0	0	-0.0275
"V15267"	0	0	-0.0189
"V15268"	-0.2	-0.0769	0.4132
"V15269"	0	-0.0323	0.7383
"V15270"	0	0	0.4629
"V15271"	0.1429	-0.4	-0.421
"V15272"	0	0	-0.0316
"V15273"	1	-0.0323	-0.0426
"V15274"	0	0	-0.1591
"V15275"	0	0	-0.0208
"V15276"	0	-0.0345	-0.0417
"V15277"	0	0.4839	0.363
"V15278"	0	0	1
"V15279"	0	0	1
"V15280"	0	-0.0667	1
"V15281"	0	0	0.7955
"V15282"	0	1	0.3113
"V15283"	0.6667	0.1119	0.5584
"V15284"	0	0.4648	0
"V15285"	0	0.4648	0
"V15286"	0	0	0.5487
"V15287"	1	0.8333	0.4573
"V15288"	0	-0.037	-0.0136
"V15289"	0	0	-0.0251
"V15290"	0.4074	0.1166	0.138
"V15291"	0	0	-0.0233
"V15292"	0	0.6364	0.3187
"V15293"	1	0	0.2263
"V15294"	0	0	-0.0206
"V15295"	0	-0.0182	0.3191
"V15296"	-0.4545	-0.0633	-0.1084
"V15297"	0	0	-0.0575
"V15298"	-0.5	0.1071	-0.1429
"V15299"	0	0	0.1584
"V15300"	0	0	-0.0279
"V15301"	-0.1667	0	-0.0296
"V15302"	0	1	0.6642
"V15303"	0	0.4648	0.4364
"V15304"	0	0.2059	0.1598
"V15305"	0	0.6557	0.4753
"V15306"	0.7895	0.4211	0.4424
"V15307"	-0.2	0.5078	0.3405
"V15308"	0.6316	0	0.2165
"V15309"	0	0	0.121
"V15310"	0	0	0.3834
"V15311"	0.6364	0.6552	0.3093
"V15312"	0	0.5938	0.6275
"V15313"	0	0.7826	0.5719
"V15314"	0.6316	0.4684	0.5719
"V15315"	0.0667	0.726	0.4532
"V15316"	0	0.4667	1
"V15317"	1	1	0.6965
"V15318"	0	0.1791	0.3187
"V15319"	0	0	0.2994
"V15320"	-0.0667	-0.0588	-0.07
"V15321"	0	0.6582	-0.0547
"V15322"	0	0.2703	0.298
"V15323"	-0.0667	-0.087	0.0536
"V15324"	0	0.1385	0.117
"V15325"	-0.1667	0.0913	0.1931
"V15326"	0.6316	-0.102	0.2159
"V15327"	0	0	0.3186
"V15328"	0	0	0.7963
"V15329"	0	-0.1	0
"V15330"	0	0	-0.0419
"V15331"	0.3684	0.1892	0.4359
"V15332"	0	-0.0233	0.2301
"V15333"	0	-0.0732	0.2769
"V15334"	0	0	0.7964
"V15335"	0	0.2581	0.3879
"V15336"	0.625	-0.0661	0.4866
"V15337"	0	0.785	0.5806
"V15338"	0.6154	0	1
"V15339"	1	0	0.2579
"V15340"	0	-0.05	0.2582
"V15341"	0	0	0.6585
"V15342"	0.5714	0.2941	0.5581
"V15343"	0.5714	0.3036	0.5649
"V15344"	0.5714	0.4583	0.4895
"V15345"	0	0	0.795
"V15346"	0	0	0.3829
"V15347"	0.5714	0.766	0.6164
"V15348"	0	1	0.435
"V15349"	0	0	0.8512
"V15350"	0	0	0.4903
"V15351"	0	0	0.3826
"V15352"	0	0	0.5524
"V15353"	0.5714	0.5286	0.5008
"V15354"	0	0.7126	0.7556
"V15355"	0	-0.037	-0.0517
"V15356"	0	0	-0.0345
"V15357"	0	0	-0.0192
"V15358"	0	-0.037	0.2985
"V15359"	0	-0.0435	0.662
"V15360"	-1	-0.0435	0.1792
"V15361"	0	-0.0435	0.0103
"V15362"	0	-0.037	0
"V15363"	0	0.5932	0.1939
"V15364"	0	0	-0.023
"V15365"	0.4074	-0.2	-0.0055
"V15366"	0	0	-0.0244
"V15367"	-0.3333	0.1461	0.2868
"V15368"	0	-0.0189	-0.0182
"V15369"	0	-0.0182	-0.0769
"V15370"	0	-0.0566	0.0171
"V15371"	-0.0909	0	-0.0128
"V15372"	-0.7143	-0.0329	-0.0652
"V15373"	-0.7143	-0.0329	-0.0652
"V15374"	0	0	-0.0241
"V15375"	0	-0.0667	-0.0744
"V15376"	0	0	-0.0244
"V15377"	0	-0.0909	-0.0484
"V15378"	0	0	-0.0147
"V15379"	0	0	-0.0375
"V15380"	0	0	-0.037
"V15381"	-0.1429	0	-0.0602
"V15382"	-1	-0.3684	-0.211
"V15383"	0	-0.2941	-0.0225
"V15384"	0	-0.1351	-0.0405
"V15385"	0	0	-0.022
"V15386"	0	0	-0.0323
"V15387"	0.5897	-0.0633	-0.0684
"V15388"	0	-0.0909	0.701
"V15389"	0	0.6538	0.6563
"V15390"	0	0.5588	0.4878
"V15391"	0	0	0.4906
"V15392"	0	0.5962	0.4263
"V15393"	0.5714	0.5041	0.8434
"V15394"	0	0.3437	0.7785
"V15395"	0	0.3437	0
"V15396"	-0.0667	-0.0182	-0.0329
"V15397"	0	0	0.5607
"V15398"	-0.5	-0.2	-0.2033
"V15399"	0	-0.037	0.226
"V15400"	0	-0.0588	-0.0138
"V15401"	-0.0667	-0.0769	0.0946
"V15402"	0	-0.0698	-0.0604
"V15403"	0	0	-0.025
"V15404"	0	0.4713	-0.0172
"V15405"	0	0	0.313
"V15406"	0	-0.0256	1
"V15407"	0	0	-0.036
"V15408"	0	-0.0256	0.6634
"V15409"	-0.0909	0.403	0.3575
"V15410"	0	-0.027	-0.0076
"V15411"	0	-0.027	-0.0075
"V15412"	0	0.2703	0.0024
"V15413"	0	0.4839	0.7343
"V15414"	0	0	0.6624
"V15415"	0	1	-0.02
"V15416"	0.4118	0.8219	0.7057
"V15417"	0	0	0.7938
"V15418"	0.6	0.4767	0.561
"V15419"	0.6154	0.1795	0.3817
"V15420"	0.4118	0.6429	0.6965
"V15421"	0.4118	0.6429	0.6965
"V15422"	0	0	-0.0569
"V15423"	0	0	-0.0656
"V15424"	0	-0.0714	-0.0678
"V15425"	0	-0.0769	-0.0609
"V15426"	0	0	-0.0957
"V15427"	-0.1111	-0.2857	-0.0485
"V15428"	0	0	-0.0351
"V15429"	0	0	-0.0619
"V15430"	-0.3333	0	-0.122
"V15431"	0	-0.0196	0.2645
"V15432"	-0.0909	-0.0612	0.1877
"V15433"	0	0	-0.0262
"V15434"	0	0.434	0.203
"V15435"	0	-0.0213	-0.0159
"V15436"	-0.0667	0.0508	0.0579
"V15437"	0.3514	-0.1309	-0.0449
"V15438"	0	0	-0.0183
"V15439"	0	-0.037	-0.0183
"V15440"	-0.5	0.0526	0.0525
"V15441"	0.6	0	-0.1309
"V15442"	0	-0.0385	-0.0189
"V15443"	0	-0.0196	0.1057
"V15444"	0	0	-0.0183
"V15445"	-0.2973	0.1034	-0.391
"V15446"	0	-0.1064	0.0154
"V15447"	0	-0.0189	-0.0136
"V15448"	0	-0.0204	-0.0185
"V15449"	0	-0.0638	-0.0183
"V15450"	0	-0.0638	-0.0183
"V15451"	0	-0.0204	-0.0185
"V15452"	0	-0.0417	-0.0092
"V15453"	0	-0.0588	0.0386
"V15454"	0	-0.0566	-0.0211
"V15455"	-1	-0.3084	-0.3209
"V15456"	0	0	-0.0286
"V15457"	0	-0.0732	0.1831
"V15458"	0	-0.1	0.4694
"V15459"	-0.25	-0.2873	-0.116
"V15460"	0	-0.0455	-0.0054
"V15461"	-0.0667	0	0.0455
"V15462"	-0.2308	0.4316	-0.0194
"V15463"	-0.2	-0.3219	-0.0224
"V15464"	0	-0.0204	-0.0152
"V15465"	-0.3636	-0.3761	0.0181
"V15466"	0	-0.0769	-0.0182
"V15467"	0	-0.0566	-0.009
"V15468"	0	0.0968	0.1243
"V15469"	0	0	-0.0516
"V15470"	-0.0667	-0.125	-0.1144
"V15471"	0	-0.102	-0.0235
"V15472"	0	0	-0.0222
"V15473"	0	0	-0.0625
"V15474"	0	0	0.6619
"V15475"	0	0	-0.0217
"V15476"	0	0	-0.0426
"V15477"	0	-0.04	-0.0722
"V15478"	0	0	-0.0213
"V15479"	0	-0.0303	-0.0476
"V15480"	0	0	0.1711
"V15481"	0	0	-0.0083
"V15482"	0	0	-0.0217
"V15483"	0	-0.0345	-0.0323
"V15484"	0	0	-0.0204
"V15485"	0	-0.037	0.1673
"V15486"	-0.0526	0.1958	-0.084
"V15487"	-0.1429	0.5078	0.3167
"V15488"	-0.1429	0.234	0.3768
"V15489"	0	1	1
"V15490"	0	0.4766	0.1966
"V15491"	0	-0.2632	-0.253
"V15492"	0	0	0.1673
"V15493"	0	0	-0.0228
"V15494"	0	-0.04	0.1463
"V15495"	0	-0.0769	-0.0382
"V15496"	0	-0.1304	0.1109
"V15497"	-0.5	-0.6667	-0.008
"V15498"	0	-0.04	-0.0394
"V15499"	-0.4286	-0.5238	-0.0677
"V15500"	0.3846	-0.2944	-0.1121
"V15501"	-0.0667	0.5141	-0.0955
"V15502"	0	0.4757	0.2193
"V15503"	0	-0.0182	-0.0183
"V15504"	0	0	0.1911
"V15505"	-1	-0.625	-0.8197
"V15506"	0	0	-0.0103
"V15507"	0	0	-0.0208
"V15508"	0	-0.0588	-0.0213
"V15509"	0	0.2826	-0.109
"V15510"	0	0	0.7376
"V15511"	-0.0909	-0.2258	-0.298
"V15512"	0	0	-0.028
"V15513"	0.1923	-0.5758	-0.2
"V15514"	0	0	-0.0228
"V15515"	0	-0.0189	-0.0137
"V15516"	0.3	-0.1739	0.0133
"V15517"	1	0	0.794
"V15518"	0	0	0.7612
"V15519"	0.3333	0.2	0.2624
"V15520"	0	0	0.4894
"V15521"	-0.2308	0.0744	-0.1348
"V15522"	0	0.6579	0.256
"V15523"	0	0	0.2518
"V15524"	0	0.4545	-0.1
"V15525"	0	-0.1445	-0.2165
"V15526"	0	0	0.0855
"V15527"	-0.1667	-0.102	0.0963
"V15528"	0	0	-0.0162
"V15529"	0	0	-0.0211
"V15530"	0	-0.0769	0.0111
"V15531"	0	-0.04	0.5597
"V15532"	0.1923	0.2033	0.3421
"V15533"	-0.3333	-0.0073	0.1539
"V15534"	0	0.3534	0.2397
"V15535"	0	0	0.2969
"V15536"	0.6316	0.3554	0.1939
"V15537"	0.625	0.2189	0.1604
"V15538"	0	0	-0.0202
"V15539"	0.3913	0.5235	0.1146
"V15540"	0.3333	-0.2	0.1644
"V15541"	0	0.6579	0.3186
"V15542"	0	0	0.1038
"V15543"	0.4118	-0.0077	0.1604
"V15544"	0	0	-0.0237
"V15545"	0	-0.0588	0.3625
"V15546"	0	0	0.3223
"V15547"	0	0.3372	-0.0128
"V15548"	0	0.4603	0.5558
"V15549"	0	-0.0303	0.4785
"V15550"	1	-0.0556	0.1493
"V15551"	0	0	0.4154
"V15552"	0	0	0.8491
"V15553"	1	0	0.6519
"V15554"	0	0	0.4235
"V15555"	-0.0667	0	0.3894
"V15556"	1	0	0.4939
"V15557"	0	0	0.1209
"V15558"	1	0	0.3893
"V15559"	0	-0.0182	0.4235
"V15560"	0	1	0.6964
"V15561"	0	0	-0.0254
"V15562"	0	0	-0.025
"V15563"	0	-0.0303	-0.0175
"V15564"	1	0	-0.0559
"V15565"	1	0	-0.0288
"V15566"	0	0.4419	0.3014
"V15567"	0	0	0.793
"V15568"	0	0	0.6617
"V15569"	0	0.6471	0
"V15570"	0	0	-0.0179
"V15571"	-0.6	-0.5	-0.303
"V15572"	0	0.0495	-0.1129
"V15573"	0	-0.0909	0.378
"V15574"	-0.0667	-0.0769	0.0622
"V15575"	0.4074	-0.037	0.098
"V15576"	0	-0.0233	0.0928
"V15577"	0	-0.0233	0.1078
"V15578"	0	0	-0.022
"V15579"	0	-0.05	-0.0062
"V15580"	0	0	-0.0253
"V15581"	0	0	0.386
"V15582"	0	0	0.183
"V15583"	0	0	-0.023
"V15584"	0	-0.0698	1
"V15585"	-0.0769	-0.0588	-0.1088
"V15586"	0	0	0.2665
"V15587"	-0.0667	0	-0.0329
"V15588"	0	-0.0182	-0.0145
"V15589"	0	-0.12	-0.0637
"V15590"	0.0588	-0.3201	0.0726
"V15591"	0	-0.0182	-0.0323
"V15592"	0	0.3588	-0.0136
"V15593"	0	-0.098	0.0276
"V15594"	-0.0769	-0.0732	-0.195
"V15595"	0	-0.0952	-0.1411
"V15596"	0	0	-0.0149
"V15597"	0	-0.0323	-0.0794
"V15598"	0	0	-0.0323
"V15599"	0	0	0.7946
"V15600"	-0.0667	-0.0566	-0.0956
"V15601"	0	0.0968	0.0306
"V15602"	-0.2308	-0.0769	0.0155
"V15603"	-0.0667	-0.0833	-0.11
"V15604"	0.2258	-0.3537	0.1784
"V15605"	0	-0.0233	-0.02
"V15606"	0.6316	-0.2353	0.0729
"V15607"	0.75	-0.3143	0.0704
"V15608"	0	0	-0.0246
"V15609"	-0.2308	0.3353	-0.0501
"V15610"	0	0	0.6597
"V15611"	-0.0769	0.6582	0.2655
"V15612"	0	-0.037	0.1768
"V15613"	0	-0.1429	0.4107
"V15614"	0	-0.0714	-0.0156
"V15615"	0	-0.1111	-0.0323
"V15616"	0	-0.2174	0.1708
"V15617"	0	-0.1098	-0.024
"V15618"	0	0	0.0934
"V15619"	-0.3333	-0.4615	-0.2203
"V15620"	-0.5	-0.4634	-0.2984
"V15621"	0	0	-0.029
"V15622"	0	0	0.513
"V15623"	0	0.6471	0.6405
"V15624"	-0.0909	0	0.6635
"V15625"	0	0	1
"V15626"	0	0	0.4595
"V15627"	0	0	0.6409
"V15628"	1	0	1
"V15629"	0	1	0.6632
"V15630"	0	0	0.795
"V15631"	0	-0.0182	-0.0091
"V15632"	0	0	0.7932
"V15633"	1	0.7895	0.5459
"V15634"	0	0	0.4877
"V15635"	0	0	0.868
"V15636"	1	0.4375	0.4411
"V15637"	0	0	0.3026
"V15638"	1	0.5897	0.6191
"V15639"	0.7407	0.2676	0.2348
"V15640"	0	-0.0698	0.4613
"V15641"	0	0	-0.0151
"V15642"	0	1	0.2727
"V15643"	0	0	-0.0303
"V15644"	0	0	0.2642
"V15645"	0.6316	0.1329	0.0654
"V15646"	0	0	-0.0152
"V15647"	0	0	-0.0426
"V15648"	-0.5	-0.3571	-0.5789
"V15649"	0	-0.0196	-0.0256
"V15650"	0	0.6429	-0.0444
"V15651"	0	-0.0588	-0.089
"V15652"	-0.3333	-0.75	-0.7627
"V15653"	0	-0.0385	-0.049
"V15654"	-0.25	-0.0402	-0.0169
"V15655"	0	0	-0.0238
"V15656"	0	0	0.4806
"V15657"	0	0	-0.0241
"V15658"	0.3684	-0.0667	0.6206
"V15659"	0.3684	-0.0714	0.6102
"V15660"	0	0	-0.0191
"V15661"	0	0.4603	0.6639
"V15662"	-0.1429	-0.0086	0.0672
"V15663"	0	0	-0.0235
"V15664"	0	0	0.486
"V15665"	-0.2069	0.1171	0.0691
"V15666"	0	0	-0.0222
"V15667"	-1	-0.4444	-0.3
"V15668"	0	-0.0526	0.3728
"V15669"	0	0.4648	0.4936
"V15670"	-0.6	0.0977	0.4412
"V15671"	0	0	0.5588
"V15672"	-0.1111	0.3226	0.0791
"V15673"	0.1429	-0.2544	-0.2396
"V15674"	-0.0769	-0.0435	-0.0015
"V15675"	0	0	-0.0396
"V15676"	0	-0.1429	-0.2625
"V15677"	-0.0769	-0.3548	-0.2671
"V15678"	0	0	-0.0246
"V15679"	0	0	-0.0417
"V15680"	0	0	-0.0249
"V15681"	0	1	0.663
"V15682"	0	0	1
"V15683"	0	0	0.663
"V15684"	0	0	0.3826
"V15685"	1	1	0.4486
"V15686"	0	0	0.3818
"V15687"	0	-0.0196	-0.0154
"V15688"	0	-0.1905	-0.0857
"V15689"	0	0	0.0813
"V15690"	-0.4	-0.1182	-0.0914
"V15691"	0	-0.0204	-0.0265
"V15692"	0	0	0.3162
"V15693"	0	0.1414	0.5719
"V15694"	0	1	-0.0095
"V15695"	0	0	0.6624
"V15696"	1	-0.3333	0.016
"V15697"	0	-0.2162	0.134
"V15698"	-0.5	-0.1987	0.0039
"V15699"	0	-0.12	0.0623
"V15700"	0	0	-0.0222
"V15701"	-0.3333	-0.3605	0.1484
"V15702"	0	-0.44	0.1397
"V15703"	0.5714	-0.2598	-0.008
"V15704"	0	0	-0.0229
"V15705"	0	-0.0275	0.0595
"V15706"	0	0	-0.0303
"V15707"	0	0	-0.0303
"V15708"	0.5714	-0.0714	-0.0128
"V15709"	0	0	-0.0331
"V15710"	0	0.7826	0.3188
"V15711"	0	0	0.7391
"V15712"	-0.2	0.5111	0.4772
"V15713"	0	0.6552	1
"V15714"	0	0.6552	1
"V15715"	0	-0.0625	-0.08
"V15716"	0	0.3372	0.0669
"V15717"	0	0.1034	0.6754
"V15718"	0	0.0297	0.4945
"V15719"	0	0.1935	-0.0202
"V15720"	0	0	0.3885
"V15721"	0	0	-0.0374
"V15722"	0	1	0.1501
"V15723"	0	0	-0.0267
"V15724"	0	0	-0.0175
"V15725"	0	0.3158	0.2814
"V15726"	0	0.3554	0.1205
"V15727"	-0.6	-0.375	-0.234
"V15728"	0	0.451	0.7136
"V15729"	0	0	0.6628
"V15730"	0	-0.0345	0.794
"V15731"	0	0	0.4064
"V15732"	1	0.7761	0.6625
"V15733"	0.6667	0	0.4882
"V15734"	0	0	-0.0097
"V15735"	0	-0.04	-0.0108
"V15736"	-0.1111	-0.1034	-0.0377
"V15737"	0	0	-0.0442
"V15738"	0	0	0.2232
"V15739"	0	0	-0.086
"V15740"	0	-0.0244	0.0282
"V15741"	0	-0.2571	-0.2312
"V15742"	0.6364	-0.0189	-0.0837
"V15743"	0	-0.0182	-0.0278
"V15744"	0	-0.0769	-0.0182
"V15745"	0	-0.0182	-0.037
"V15746"	0	0	-0.0228
"V15747"	-0.0667	0	-0.0228
"V15748"	0	-0.1489	0.3313
"V15749"	0	-0.0189	-0.0137
"V15750"	-0.0667	-0.0769	-0.0381
"V15751"	-0.0667	-0.125	-0.0138
